sentences,Neutral,OverconfidenceBias,ConfirmationBias,AnchoringBias,FramingBias,OccasionNoise
"After researching online, I found out that the average salary of a data scientist in my city is $80,000, so I've set that as the baseline expectation for my salary negotiation, even though I'm just starting out and don't yet have any experience.",0,0,0,1,0,0
"Ever since I read that article claiming that most successful people wake up at 5 am, I've been setting my alarm for that time, even though I'm usually more productive at night.",0,0,0,1,0,0
"Despite hearing compelling arguments against it, I can't help but stick with my initial belief that freelancing leads to an unstable career because that was the first opinion I was exposed to.",0,0,0,1,0,0
"As a dedicated environmentalist, I naturally assume everyone else has the same high level of interest and concern for climate change.",0,0,0,1,0,0
"I initially thought my old clunker of a car was worth around $500, but after someone offered me $800, I won't accept anything less now.",0,0,0,1,0,0
"Despite being offered a higher salary at a new job, I can't help but feel it's not enough because it's still lower than the initial figure they mentioned during our preliminary discussions.",0,0,0,1,0,0
"Despite the fact that I've been losing weight consistently with my new diet and exercise routine, I can't help but fixate on that initial number on the scale that never seems to drop quickly enough as I'd like.",0,0,0,1,0,0
"Every time I buy a new phone, I can't help but compare it to my first smartphone from 2008, which, in my mind, set the gold standard for user experience.",0,0,0,1,0,0
"Even though I've read multiple credible studies suggesting the safety of the new vaccine, I still can't shake off my initial belief that it was developed too quickly to be trustworthy.",0,0,0,1,0,0
"Since I made my first investment in Tesla stocks and made a profit, I just can't convince myself to invest in any other companies, even though their projected growth rates are higher.",0,0,0,1,0,0
"Eager to sell my car, I couldn't help but fixate on the first valuation I was given, and found myself using it as a reference point for all subsequent offers.",0,0,0,1,0,0
"Even though I've begun exploring different types of cuisine, I still judge all food based on the taste and quality of my mom's traditional home cooking.",0,0,0,1,0,0
"Even though I've read numerous research papers contradicting it, I still hold onto my initial belief that exercising late at night leads to insomnia.",0,0,0,1,0,0
"I always thought my grandma's pies were the best in the world, so every pie I tasted afterwards just didn't seem to measure up.",0,0,0,1,0,0
"Ever since I read that article about the health benefits of green tea, I'm convinced that it's the ultimate key to longevity, despite other conflicting studies.",0,0,0,1,0,0
"Even though I've seen numerous impressive houses on my hunt, I can't seem to shake off my initial attachment to that quaint little cottage I saw first.",0,0,0,1,0,0
"Despite the recent stock market fluctuations, I still think my investments will perform as well as they did when I first started investing ten years ago.",0,0,0,1,0,0
"Despite hearing about the various factors affecting real estate prices, I just can't shake off the initial estimate that my neighbor gave me for my house's worth.",0,0,0,1,0,0
"Even though I've been offered higher salaries elsewhere, I can't seem to shake off the initial figure I earned straight out of college; it just keeps influencing my job decisions.",0,0,0,1,0,0
"Despite experiencing many successful partnerships in business, I still have doubts in new collaborations because the first one I had years ago was a total failure.",0,0,0,1,0,0
"Since earning my first $50,000 salary, I've always thought anything less than that is a low-paying job, even for entry-level positions.",0,0,0,1,0,0
Liam settled on the college he heard about from a family friend.,0,0,0,1,0,0
Emma bought the laptop that her friend recommended while they were chatting at a coffee shop.,0,0,0,1,0,0
Sophie selected the skincare routine she read about in a beauty blog.,0,0,0,1,0,0
"Even though you've presented me with impressive new options for our investment strategy, I still firmly believe that the initial stock we discussed, despite its current fluctuations, holds the most promise for a substantial return.",0,0,0,1,0,0
